in s,C1 in V
1.5014156E-01,-3.6582947E-03
1.5015072E-01,-3.6277771E-03
1.5015988E-01,-3.6125183E-03
1.5016904E-01,-3.5972595E-03
1.5017820E-01,-3.5820007E-03
1.5018736E-01,-3.6201477E-03
1.5019652E-01,-3.5972595E-03
1.5020568E-01,-3.5438538E-03
1.5021484E-01,-3.5285950E-03
1.5022400E-01,-3.5285950E-03
1.5023316E-01,-3.5285950E-03
1.5024232E-01,-3.5514832E-03
1.5025148E-01,-3.5591125E-03
1.5026064E-01,-3.4980774E-03
1.5026980E-01,-3.5057068E-03
1.5027896E-01,-3.4751892E-03
1.5028812E-01,-3.4751892E-03
1.5029728E-01,-3.4751892E-03
1.5030644E-01,-3.4141541E-03
1.5031560E-01,-3.3836365E-03
1.5032476E-01,-3.4370422E-03
1.5033392E-01,-3.4751892E-03
1.5034308E-01,-3.4599304E-03
1.5035224E-01,-3.4141541E-03
1.5036140E-01,-3.4294128E-03
1.5037056E-01,-3.4217834E-03
1.5037972E-01,-3.3836365E-03
1.5038888E-01,-3.3531189E-03
1.5039804E-01,-3.3454895E-03
1.5040720E-01,-3.3454895E-03
1.5041636E-01,-3.2997131E-03
1.5042552E-01,-3.2920837E-03
1.5043468E-01,-3.3149719E-03
1.5044384E-01,-3.2920837E-03
1.5045300E-01,-3.2539368E-03
1.5046216E-01,-3.2691956E-03
1.5047132E-01,-3.2691956E-03
1.5048048E-01,-3.2539368E-03
1.5048964E-01,-3.2157898E-03
1.5049880E-01,-3.2386780E-03
1.5050796E-01,-3.2081604E-03
1.5051712E-01,-3.1776428E-03
1.5052628E-01,-3.1547546E-03
1.5053544E-01,-3.1318665E-03
1.5054460E-01,-3.1623840E-03
1.5055376E-01,-3.1700134E-03
1.5056292E-01,-3.1776428E-03
1.5057208E-01,-3.1242371E-03
1.5058124E-01,-3.0860901E-03
1.5059040E-01,-3.1166077E-03
1.5059956E-01,-3.1623840E-03
1.5060872E-01,-3.1776428E-03
1.5061788E-01,-3.1318665E-03
1.5062704E-01,-3.0784607E-03
1.5063620E-01,-3.1318665E-03
1.5064536E-01,-3.0708313E-03
1.5065452E-01,-3.0479431E-03
1.5066368E-01,-3.0403137E-03
1.5067284E-01,-2.9716492E-03
1.5068200E-01,-2.9869080E-03
1.5069116E-01,-3.0021667E-03
1.5070032E-01,-2.9945374E-03
1.5070948E-01,-3.0097961E-03
1.5071864E-01,-3.0250549E-03
1.5072780E-01,-2.9487610E-03
1.5073696E-01,-2.8800964E-03
1.5074612E-01,-2.9258728E-03
1.5075528E-01,-2.9258728E-03
1.5076444E-01,-2.8800964E-03
1.5077360E-01,-2.8572083E-03
1.5078276E-01,-2.8648376E-03
1.5079192E-01,-2.8495789E-03
1.5080108E-01,-2.8495789E-03
1.5081024E-01,-2.8572083E-03
1.5081940E-01,-2.8419495E-03
1.5082856E-01,-2.8343201E-03
1.5083772E-01,-2.8190613E-03
1.5084688E-01,-2.8190613E-03
1.5085604E-01,-2.8114319E-03
1.5086520E-01,-2.8572083E-03
1.5087436E-01,-2.8266907E-03
1.5088352E-01,-2.8114319E-03
1.5089268E-01,-2.7885437E-03
1.5090184E-01,-2.7580261E-03
1.5091100E-01,-2.7732849E-03
1.5092016E-01,-2.7809143E-03
1.5092932E-01,-2.7198792E-03
1.5093848E-01,-2.6588440E-03
1.5094764E-01,-2.6969910E-03
1.5095680E-01,-2.7732849E-03
1.5096596E-01,-2.6969910E-03
1.5097512E-01,-2.6664734E-03
1.5098428E-01,-2.6664734E-03
1.5099344E-01,-2.6512146E-03
1.5100260E-01,-2.5825500E-03
1.5101176E-01,-2.6283264E-03
1.5102092E-01,-2.5978088E-03
1.5103008E-01,-2.5901794E-03
1.5103924E-01,-2.6206970E-03
1.5104840E-01,-2.5520325E-03
1.5105756E-01,-2.5672913E-03
1.5106672E-01,-2.6054382E-03
1.5107588E-01,-2.5596619E-03
1.5108504E-01,-2.5367737E-03
1.5109420E-01,-2.5672913E-03
1.5110336E-01,-2.5367737E-03
1.5111252E-01,-2.5215149E-03
1.5112168E-01,-2.4604797E-03
1.5113084E-01,-2.4757385E-03
1.5114000E-01,-2.4604797E-03
1.5114916E-01,-2.4833679E-03
1.5115832E-01,-2.4375916E-03
1.5116748E-01,-2.4223328E-03
1.5117664E-01,-2.3994446E-03
1.5118580E-01,-2.4452209E-03
1.5119496E-01,-2.3994446E-03
1.5120412E-01,-2.4147034E-03
1.5121328E-01,-2.4375916E-03
1.5122244E-01,-2.4299622E-03
1.5123160E-01,-2.3918152E-03
1.5124076E-01,-2.3841858E-03
1.5124992E-01,-2.4147034E-03
1.5125908E-01,-2.3460388E-03
1.5126824E-01,-2.3155212E-03
1.5127740E-01,-2.3536682E-03
1.5128656E-01,-2.3155212E-03
1.5129572E-01,-2.3689270E-03
1.5130488E-01,-2.3384094E-03
1.5131404E-01,-2.3384094E-03
1.5132320E-01,-2.3231506E-03
1.5133236E-01,-2.2926331E-03
1.5134152E-01,-2.3536682E-03
1.5135068E-01,-2.2926331E-03
1.5135984E-01,-2.3460388E-03
1.5136900E-01,-2.3307800E-03
1.5137816E-01,-2.3078918E-03
1.5138732E-01,-2.2239685E-03
1.5139648E-01,-2.2239685E-03
1.5140564E-01,-2.2468567E-03
1.5141480E-01,-2.2087097E-03
1.5142396E-01,-2.1629333E-03
1.5143312E-01,-2.1553040E-03
1.5144228E-01,-2.1934509E-03
1.5145144E-01,-2.2163391E-03
1.5146060E-01,-2.1934509E-03
1.5146976E-01,-2.2010803E-03
1.5147892E-01,-2.2239685E-03
1.5148808E-01,-2.2163391E-03
1.5149724E-01,-2.1858215E-03
1.5150640E-01,-2.1476746E-03
1.5151556E-01,-2.1247864E-03
1.5152472E-01,-2.1247864E-03
1.5153388E-01,-2.1629333E-03
1.5154304E-01,-2.1705627E-03
1.5155220E-01,-2.1171570E-03
1.5156136E-01,-2.1095276E-03
1.5157052E-01,-2.1934509E-03
1.5157968E-01,-2.1858215E-03
1.5158884E-01,-2.1400452E-03
1.5159800E-01,-2.1247864E-03
1.5160716E-01,-2.0866394E-03
1.5161632E-01,-2.0256042E-03
1.5162548E-01,-2.0790100E-03
1.5163464E-01,-2.0790100E-03
1.5164380E-01,-2.0027161E-03
1.5165296E-01,-2.0408630E-03
1.5166212E-01,-2.0866394E-03
1.5167128E-01,-2.1095276E-03
1.5168044E-01,-2.1171570E-03
1.5168960E-01,-2.0713806E-03
1.5169876E-01,-2.0790100E-03
1.5170792E-01,-2.0637512E-03
1.5171708E-01,-2.0942688E-03
1.5172624E-01,-2.0942688E-03
1.5173540E-01,-2.1247864E-03
1.5174456E-01,-2.0637512E-03
1.5175372E-01,-2.0561218E-03
1.5176288E-01,-2.1095276E-03
1.5177204E-01,-2.1476746E-03
1.5178120E-01,-2.1476746E-03
1.5179036E-01,-2.1171570E-03
1.5179952E-01,-2.0866394E-03
1.5180868E-01,-2.1018982E-03
1.5181784E-01,-2.0637512E-03
1.5182700E-01,-2.0790100E-03
1.5183616E-01,-2.0866394E-03
1.5184532E-01,-2.1018982E-03
1.5185448E-01,-2.0942688E-03
1.5186364E-01,-2.1247864E-03
1.5187280E-01,-2.1171570E-03
1.5188196E-01,-2.0942688E-03
1.5189112E-01,-2.0713806E-03
1.5190028E-01,-2.1247864E-03
1.5190944E-01,-2.0484924E-03
1.5191860E-01,-2.0408630E-03
1.5192776E-01,-2.0637512E-03
1.5193692E-01,-2.0408630E-03
1.5194608E-01,-2.0637512E-03
1.5195524E-01,-2.0637512E-03
1.5196440E-01,-2.0942688E-03
1.5197356E-01,-2.1018982E-03
1.5198272E-01,-2.0561218E-03
1.5199188E-01,-2.0484924E-03
1.5200104E-01,-2.0790100E-03
1.5201020E-01,-2.0637512E-03
1.5201936E-01,-2.0179749E-03
1.5202852E-01,-1.9950867E-03
1.5203768E-01,-2.0408630E-03
1.5204684E-01,-1.9798279E-03
1.5205600E-01,-1.9416809E-03
1.5206516E-01,-1.9111633E-03
1.5207432E-01,-1.9340515E-03
1.5208348E-01,-1.9493103E-03
1.5209264E-01,-1.9111633E-03
1.5210180E-01,-1.8882751E-03
1.5211096E-01,-1.9111633E-03
1.5212012E-01,-1.9340515E-03
1.5212928E-01,-1.8959045E-03
1.5213844E-01,-1.9111633E-03
1.5214760E-01,-1.9264221E-03
1.5215676E-01,-1.9340515E-03
1.5216592E-01,-1.8806458E-03
1.5217508E-01,-1.8424988E-03
1.5218424E-01,-1.8653870E-03
1.5219340E-01,-1.8653870E-03
1.5220256E-01,-1.9035339E-03
1.5221172E-01,-1.8882751E-03
1.5222088E-01,-1.8501282E-03
1.5223004E-01,-1.8577576E-03
1.5223920E-01,-1.8653870E-03
1.5224836E-01,-1.8882751E-03
1.5225752E-01,-1.8806458E-03
1.5226668E-01,-1.8653870E-03
1.5227584E-01,-1.8730164E-03
1.5228500E-01,-1.8348694E-03
1.5229416E-01,-1.8272400E-03
1.5230332E-01,-1.8043518E-03
1.5231248E-01,-1.8119812E-03
1.5232164E-01,-1.7967224E-03
1.5233080E-01,-1.8272400E-03
1.5233996E-01,-1.7814636E-03
1.5234912E-01,-1.7814636E-03
1.5235828E-01,-1.7662048E-03
1.5236744E-01,-1.7509460E-03
1.5237660E-01,-1.7509460E-03
1.5238576E-01,-1.7280579E-03
1.5239492E-01,-1.6899109E-03
1.5240408E-01,-1.6593933E-03
1.5241324E-01,-1.6212463E-03
1.5242240E-01,-1.5983582E-03
1.5243156E-01,-1.6593933E-03
1.5244072E-01,-1.6212463E-03
1.5244988E-01,-1.6136169E-03
1.5245904E-01,-1.5373230E-03
1.5246820E-01,-1.5296936E-03
1.5247736E-01,-1.5907288E-03
1.5248652E-01,-1.6365051E-03
1.5249568E-01,-1.5907288E-03
1.5250484E-01,-1.6136169E-03
1.5251400E-01,-1.5907288E-03
1.5252316E-01,-1.5983582E-03
1.5253232E-01,-1.5449524E-03
1.5254148E-01,-1.5296936E-03
1.5255064E-01,-1.4762878E-03
1.5255980E-01,-1.5068054E-03
1.5256896E-01,-1.5068054E-03
1.5257812E-01,-1.5220642E-03
1.5258728E-01,-1.4915466E-03
1.5259644E-01,-1.4762878E-03
1.5260560E-01,-1.4305115E-03
1.5261476E-01,-1.3618469E-03
1.5262392E-01,-1.4457703E-03
1.5263308E-01,-1.4381409E-03
1.5264224E-01,-1.4305115E-03
1.5265140E-01,-1.4228821E-03
1.5266056E-01,-1.3542175E-03
1.5266972E-01,-1.3542175E-03
1.5267888E-01,-1.3237000E-03
1.5268804E-01,-1.3237000E-03
1.5269720E-01,-1.3008118E-03
1.5270636E-01,-1.3389587E-03
1.5271552E-01,-1.3313293E-03
1.5272468E-01,-1.2855530E-03
1.5273384E-01,-1.2474060E-03
1.5274300E-01,-1.2779236E-03
1.5275216E-01,-1.2397766E-03
1.5276132E-01,-1.1634827E-03
1.5277048E-01,-1.1634827E-03
1.5277964E-01,-1.2092590E-03
1.5278880E-01,-1.1863708E-03
1.5279796E-01,-1.1405945E-03
1.5280712E-01,-1.1100769E-03
1.5281628E-01,-1.0948181E-03
1.5282544E-01,-1.0871887E-03
1.5283460E-01,-1.0490417E-03
1.5284376E-01,-1.0566711E-03
1.5285292E-01,-1.0261536E-03
1.5286208E-01,-1.0566711E-03
1.5287124E-01,-1.0490417E-03
1.5288040E-01,-1.0643005E-03
1.5288956E-01,-1.0337830E-03
1.5289872E-01,-1.0795593E-03
1.5290788E-01,-1.0948181E-03
1.5291704E-01,-1.0032654E-03
1.5292620E-01,-9.8800659E-04
1.5293536E-01,-1.0185242E-03
1.5294452E-01,-9.9563599E-04
1.5295368E-01,-9.8800659E-04
1.5296284E-01,-9.6511841E-04
1.5297200E-01,-9.5748901E-04
1.5298116E-01,-9.2697144E-04
1.5299032E-01,-8.8882446E-04
1.5299948E-01,-8.8882446E-04
1.5300864E-01,-9.1171265E-04
1.5301780E-01,-8.9645386E-04
1.5302696E-01,-9.0408325E-04
1.5303612E-01,-8.6593628E-04
1.5304528E-01,-8.6593628E-04
1.5305444E-01,-8.1253052E-04
1.5306360E-01,-7.9727173E-04
1.5307276E-01,-7.7438354E-04
1.5308192E-01,-7.8201294E-04
1.5309108E-01,-7.7438354E-04
1.5310024E-01,-7.7438354E-04
1.5310940E-01,-7.9727173E-04
1.5311856E-01,-7.6675415E-04
1.5312772E-01,-7.5149536E-04
1.5313688E-01,-6.7520142E-04
1.5314604E-01,-7.1334839E-04
1.5315520E-01,-6.9808960E-04
1.5316436E-01,-7.0571899E-04
1.5317352E-01,-7.0571899E-04
1.5318268E-01,-6.6757202E-04
1.5319184E-01,-6.5231323E-04
1.5320100E-01,-6.2942505E-04
1.5321016E-01,-6.1416626E-04
1.5321932E-01,-6.1416626E-04
1.5322848E-01,-6.2942505E-04
1.5323764E-01,-6.1416626E-04
1.5324680E-01,-6.2179565E-04
1.5325596E-01,-5.9127808E-04
1.5326512E-01,-5.6838989E-04
1.5327428E-01,-5.5313110E-04
1.5328344E-01,-5.1498413E-04
1.5329260E-01,-5.3787231E-04
1.5330176E-01,-5.5313110E-04
1.5331092E-01,-5.1498413E-04
1.5332008E-01,-5.3787231E-04
1.5332924E-01,-5.3787231E-04
1.5333840E-01,-4.9209595E-04
1.5334756E-01,-4.6157837E-04
1.5335672E-01,-4.3106079E-04
1.5336588E-01,-4.5394897E-04
1.5337504E-01,-4.7683716E-04
1.5338420E-01,-4.6920776E-04
1.5339336E-01,-4.6920776E-04
1.5340252E-01,-4.7683716E-04
1.5341168E-01,-4.6157837E-04
1.5342084E-01,-4.7683716E-04
1.5343000E-01,-4.1580200E-04
1.5343916E-01,-4.3106079E-04
1.5344832E-01,-4.1580200E-04
1.5345748E-01,-4.1580200E-04
1.5346664E-01,-4.3869019E-04
1.5347580E-01,-3.5476685E-04
1.5348496E-01,-3.7765503E-04
1.5349412E-01,-3.7002563E-04
1.5350328E-01,-3.9291382E-04
1.5351244E-01,-4.1580200E-04
1.5352160E-01,-3.4713745E-04
1.5353076E-01,-3.9291382E-04
1.5353992E-01,-4.0817261E-04
1.5354908E-01,-4.0817261E-04
1.5355824E-01,-4.2343140E-04
1.5356740E-01,-3.9291382E-04
1.5357656E-01,-3.4713745E-04
1.5358572E-01,-3.2424927E-04
1.5359488E-01,-3.6239624E-04
1.5360404E-01,-3.7765503E-04
1.5361320E-01,-3.7002563E-04
1.5362236E-01,-3.3950806E-04
1.5363152E-01,-3.9291382E-04
1.5364068E-01,-4.2343140E-04
1.5364984E-01,-3.7002563E-04
1.5365900E-01,-3.9291382E-04
1.5366816E-01,-3.7002563E-04
1.5367732E-01,-3.5476685E-04
1.5368648E-01,-3.6239624E-04
1.5369564E-01,-3.3187866E-04
1.5370480E-01,-3.0899048E-04
1.5371396E-01,-3.0899048E-04
1.5372312E-01,-3.3950806E-04
1.5373228E-01,-3.1661987E-04
1.5374144E-01,-2.7084351E-04
1.5375060E-01,-3.0136108E-04
1.5375976E-01,-3.0899048E-04
1.5376892E-01,-3.6239624E-04
1.5377808E-01,-3.7002563E-04
1.5378724E-01,-3.4713745E-04
1.5379640E-01,-3.7765503E-04
1.5380556E-01,-3.3187866E-04
1.5381472E-01,-3.3187866E-04
1.5382388E-01,-3.3950806E-04
1.5383304E-01,-4.0817261E-04
1.5384220E-01,-3.8528442E-04
1.5385136E-01,-4.0054321E-04
1.5386052E-01,-4.2343140E-04
1.5386968E-01,-4.0054321E-04
1.5387884E-01,-3.4713745E-04
1.5388800E-01,-4.0054321E-04
1.5389716E-01,-4.0817261E-04
1.5390632E-01,-4.0817261E-04
1.5391548E-01,-4.2343140E-04
1.5392464E-01,-4.3106079E-04
1.5393380E-01,-3.8528442E-04
1.5394296E-01,-4.1580200E-04
1.5395212E-01,-4.3869019E-04
1.5396128E-01,-3.9291382E-04
1.5397044E-01,-4.0817261E-04
1.5397960E-01,-3.9291382E-04
1.5398876E-01,-3.7002563E-04
1.5399792E-01,-4.2343140E-04
1.5400708E-01,-4.3106079E-04
1.5401624E-01,-4.6920776E-04
1.5402540E-01,-4.6920776E-04
1.5403456E-01,-4.3869019E-04
1.5404372E-01,-4.4631958E-04
1.5405288E-01,-4.4631958E-04
1.5406204E-01,-4.4631958E-04
1.5407120E-01,-4.6920776E-04
1.5408036E-01,-4.6157837E-04
1.5408952E-01,-4.9209595E-04
1.5409868E-01,-4.5394897E-04
1.5410784E-01,-4.9209595E-04
1.5411700E-01,-5.3024292E-04
1.5412616E-01,-4.7683716E-04
1.5413532E-01,-4.6157837E-04
1.5414448E-01,-4.9972534E-04
1.5415364E-01,-4.9209595E-04
1.5416280E-01,-4.8446655E-04
1.5417196E-01,-4.9209595E-04
1.5418112E-01,-4.9972534E-04
1.5419028E-01,-4.6157837E-04
1.5419944E-01,-5.5313110E-04
1.5420860E-01,-5.3024292E-04
1.5421776E-01,-5.5313110E-04
1.5422692E-01,-5.2261353E-04
1.5423608E-01,-4.9972534E-04
1.5424524E-01,-4.9209595E-04
1.5425440E-01,-4.6920776E-04
1.5426356E-01,-4.6157837E-04
1.5427272E-01,-4.2343140E-04
1.5428188E-01,-4.4631958E-04
1.5429104E-01,-4.7683716E-04
1.5430020E-01,-5.0735474E-04
1.5430936E-01,-4.5394897E-04
1.5431852E-01,-5.0735474E-04
1.5432768E-01,-5.3024292E-04
1.5433684E-01,-4.7683716E-04
1.5434600E-01,-4.8446655E-04
1.5435516E-01,-4.3869019E-04
1.5436432E-01,-4.7683716E-04
1.5437348E-01,-4.9209595E-04
1.5438264E-01,-4.3869019E-04
1.5439180E-01,-4.0054321E-04
1.5440096E-01,-4.0054321E-04
1.5441012E-01,-4.2343140E-04
1.5441928E-01,-4.3869019E-04
1.5442844E-01,-4.3869019E-04
1.5443760E-01,-4.0817261E-04
1.5444676E-01,-4.2343140E-04
1.5445592E-01,-3.9291382E-04
1.5446508E-01,-4.1580200E-04
1.5447424E-01,-3.7002563E-04
1.5448340E-01,-3.1661987E-04
1.5449256E-01,-3.1661987E-04
1.5450172E-01,-3.3187866E-04
1.5451088E-01,-2.9373169E-04
1.5452004E-01,-2.7847290E-04
1.5452920E-01,-2.5558472E-04
1.5453836E-01,-2.6321411E-04
1.5454752E-01,-2.7084351E-04
1.5455668E-01,-2.4032593E-04
1.5456584E-01,-2.4032593E-04
1.5457500E-01,-2.3269653E-04
1.5458416E-01,-2.1743774E-04
1.5459332E-01,-1.7929077E-04
1.5460248E-01,-1.4114380E-04
1.5461164E-01,-1.2588501E-04
1.5462080E-01,-1.4114380E-04
1.5462996E-01,-1.5640259E-04
1.5463912E-01,-1.7166138E-04
1.5464828E-01,-1.3351440E-04
1.5465744E-01,-1.1825562E-04
1.5466660E-01,-1.1062622E-04
1.5467576E-01,-1.2588501E-04
1.5468492E-01,-7.2479248E-05
1.5469408E-01,-1.0299683E-04
1.5470324E-01,-9.5367432E-05
1.5471240E-01,-4.9591064E-05
1.5472156E-01,-8.7738037E-05
1.5473072E-01,-1.2588501E-04
1.5473988E-01,-5.7220459E-05
1.5474904E-01,-7.2479248E-05
1.5475820E-01,-2.6702881E-05
1.5476736E-01,-4.9591064E-05
1.5477652E-01,-4.1961670E-05
1.5478568E-01,-2.6702881E-05
1.5479484E-01,-1.9073486E-05
1.5480400E-01,-2.6702881E-05
1.5481316E-01,-4.9591064E-05
1.5482232E-01,2.6702881E-05
1.5483148E-01,1.1444092E-05
1.5484064E-01,1.1444092E-05
1.5484980E-01,1.9073486E-05
1.5485896E-01,1.9073486E-05
1.5486812E-01,4.9591064E-05
1.5487728E-01,4.9591064E-05
1.5488644E-01,3.4332275E-05
1.5489560E-01,2.6702881E-05
1.5490476E-01,7.2479248E-05
1.5491392E-01,1.1825562E-04
1.5492308E-01,1.4877319E-04
1.5493224E-01,1.2588501E-04
1.5494140E-01,1.1825562E-04
1.5495056E-01,1.5640259E-04
1.5495972E-01,1.2588501E-04
1.5496888E-01,1.7166138E-04
1.5497804E-01,1.6403198E-04
1.5498720E-01,1.4877319E-04
1.5499636E-01,2.0217896E-04
1.5500552E-01,2.4032593E-04
1.5501468E-01,2.4032593E-04
1.5502384E-01,2.4795532E-04
1.5503300E-01,2.3269653E-04
1.5504216E-01,2.4032593E-04
1.5505132E-01,2.7847290E-04
1.5506048E-01,3.0136108E-04
1.5506964E-01,3.5476685E-04
1.5507880E-01,3.7002563E-04
1.5508796E-01,3.5476685E-04
1.5509712E-01,3.8528442E-04
1.5510628E-01,4.0054321E-04
1.5511544E-01,4.0054321E-04
1.5512460E-01,3.8528442E-04
1.5513376E-01,4.1580200E-04
1.5514292E-01,4.4631958E-04
1.5515208E-01,4.5394897E-04
1.5516124E-01,4.7683716E-04
1.5517040E-01,4.9209595E-04
1.5517956E-01,5.2261353E-04
1.5518872E-01,5.9127808E-04
1.5519788E-01,5.9127808E-04
1.5520704E-01,5.7601929E-04
1.5521620E-01,6.2179565E-04
1.5522536E-01,6.2179565E-04
1.5523452E-01,6.3705444E-04
1.5524368E-01,6.6757202E-04
1.5525284E-01,6.7520142E-04
1.5526200E-01,6.1416626E-04
1.5527116E-01,6.9808960E-04
1.5528032E-01,7.3623657E-04
1.5528948E-01,7.2860718E-04
1.5529864E-01,7.2097778E-04
1.5530780E-01,7.2097778E-04
1.5531696E-01,7.5149536E-04
1.5532612E-01,7.6675415E-04
1.5533528E-01,7.5912476E-04
1.5534444E-01,8.3541870E-04
1.5535360E-01,8.3541870E-04
1.5536276E-01,8.2778931E-04
1.5537192E-01,8.1253052E-04
1.5538108E-01,8.2778931E-04
1.5539024E-01,8.6593628E-04
1.5539940E-01,8.6593628E-04
1.5540856E-01,8.6593628E-04
1.5541772E-01,9.4985962E-04
1.5542688E-01,9.4223022E-04
1.5543604E-01,9.2697144E-04
1.5544520E-01,9.1934204E-04
1.5545436E-01,9.4223022E-04
1.5546352E-01,9.7274780E-04
1.5547268E-01,9.8800659E-04
1.5548184E-01,9.8037720E-04
1.5549100E-01,9.3460083E-04
1.5550016E-01,9.4985962E-04
1.5550932E-01,9.6511841E-04
1.5551848E-01,1.0108948E-03
1.5552764E-01,1.0032654E-03
1.5553680E-01,9.6511841E-04
1.5554596E-01,9.1171265E-04
1.5555512E-01,9.8037720E-04
1.5556428E-01,9.4985962E-04
1.5557344E-01,9.8800659E-04
1.5558260E-01,1.0108948E-03
1.5559176E-01,1.0108948E-03
1.5560092E-01,1.0108948E-03
1.5561008E-01,1.0185242E-03
1.5561924E-01,1.0108948E-03
1.5562840E-01,1.0032654E-03
1.5563756E-01,1.0566711E-03
1.5564672E-01,1.0795593E-03
1.5565588E-01,1.0795593E-03
1.5566504E-01,1.1253357E-03
1.5567420E-01,1.0948181E-03
1.5568336E-01,1.1253357E-03
1.5569252E-01,1.1100769E-03
1.5570168E-01,1.0871887E-03
1.5571084E-01,1.1100769E-03
1.5572000E-01,1.0871887E-03
1.5572916E-01,1.1329651E-03
1.5573832E-01,1.1634827E-03
1.5574748E-01,1.1329651E-03
1.5575664E-01,1.1253357E-03
1.5576580E-01,1.1329651E-03
1.5577496E-01,1.1253357E-03
1.5578412E-01,1.1482239E-03
1.5579328E-01,1.1024475E-03
1.5580244E-01,1.1634827E-03
1.5581160E-01,1.1177063E-03
1.5582076E-01,1.1558533E-03
1.5582992E-01,1.1329651E-03
1.5583908E-01,1.1482239E-03
1.5584824E-01,1.1100769E-03
1.5585740E-01,1.0795593E-03
1.5586656E-01,1.0795593E-03
1.5587572E-01,1.0795593E-03
1.5588488E-01,1.0566711E-03
1.5589404E-01,1.0795593E-03
1.5590320E-01,1.0795593E-03
1.5591236E-01,1.1024475E-03
1.5592152E-01,1.1177063E-03
1.5593068E-01,1.1024475E-03
1.5593984E-01,1.1024475E-03
1.5594900E-01,1.0414124E-03
1.5595816E-01,1.0643005E-03
1.5596732E-01,1.0490417E-03
1.5597648E-01,1.0871887E-03
1.5598564E-01,1.0948181E-03
1.5599480E-01,1.0414124E-03
1.5600396E-01,1.0261536E-03
1.5601312E-01,1.0108948E-03
1.5602228E-01,1.0185242E-03
1.5603144E-01,1.0643005E-03
1.5604060E-01,1.0566711E-03
1.5604976E-01,1.0337830E-03
1.5605892E-01,1.0185242E-03
1.5606808E-01,9.4985962E-04
1.5607724E-01,9.5748901E-04
1.5608640E-01,9.7274780E-04
1.5609556E-01,9.9563599E-04
1.5610472E-01,9.7274780E-04
1.5611388E-01,9.4985962E-04
1.5612304E-01,9.8037720E-04
1.5613220E-01,9.4223022E-04
1.5614136E-01,9.4223022E-04
1.5615052E-01,9.1934204E-04
1.5615968E-01,8.4304810E-04
1.5616884E-01,8.7356567E-04
1.5617800E-01,8.4304810E-04
1.5618716E-01,7.9727173E-04
1.5619632E-01,8.2778931E-04
1.5620548E-01,8.2778931E-04
1.5621464E-01,8.2015991E-04
1.5622380E-01,8.2015991E-04
1.5623296E-01,8.2778931E-04
1.5624212E-01,8.2778931E-04
1.5625128E-01,8.2778931E-04
1.5626044E-01,7.7438354E-04
1.5626960E-01,7.4386597E-04
1.5627876E-01,7.8964233E-04
1.5628792E-01,7.4386597E-04
1.5629708E-01,6.9808960E-04
1.5630624E-01,7.0571899E-04
1.5631540E-01,6.8283081E-04
1.5632456E-01,6.8283081E-04
1.5633372E-01,6.6757202E-04
1.5634288E-01,6.8283081E-04
1.5635204E-01,6.8283081E-04
1.5636120E-01,6.5994263E-04
1.5637036E-01,6.2942505E-04
1.5637952E-01,6.1416626E-04
1.5638868E-01,6.3705444E-04
1.5639784E-01,6.9046021E-04
1.5640700E-01,6.7520142E-04
1.5641616E-01,6.4468384E-04
1.5642532E-01,6.5994263E-04
1.5643448E-01,6.4468384E-04
1.5644364E-01,6.4468384E-04
1.5645280E-01,6.7520142E-04
1.5646196E-01,6.9046021E-04
1.5647112E-01,6.8283081E-04
1.5648028E-01,6.8283081E-04
1.5648944E-01,6.3705444E-04
1.5649860E-01,6.2179565E-04
1.5650776E-01,5.9890747E-04
1.5651692E-01,5.9890747E-04
1.5652608E-01,6.2942505E-04
1.5653524E-01,6.4468384E-04
1.5654440E-01,6.7520142E-04
1.5655356E-01,6.5994263E-04
1.5656272E-01,6.3705444E-04
1.5657188E-01,6.2942505E-04
1.5658104E-01,6.3705444E-04
1.5659020E-01,6.3705444E-04
1.5659936E-01,5.9127808E-04
1.5660852E-01,6.2942505E-04
1.5661768E-01,5.9127808E-04
1.5662684E-01,5.5313110E-04
1.5663600E-01,5.7601929E-04
1.5664516E-01,6.0653687E-04
1.5665432E-01,6.3705444E-04
1.5666348E-01,6.0653687E-04
1.5667264E-01,6.0653687E-04
1.5668180E-01,6.0653687E-04
1.5669096E-01,6.2179565E-04
1.5670012E-01,5.7601929E-04
1.5670928E-01,5.7601929E-04
1.5671844E-01,6.2179565E-04
1.5672760E-01,6.2942505E-04
1.5673676E-01,6.5994263E-04
1.5674592E-01,6.2179565E-04
1.5675508E-01,6.0653687E-04
1.5676424E-01,6.6757202E-04
1.5677340E-01,6.2942505E-04
1.5678256E-01,6.4468384E-04
1.5679172E-01,6.4468384E-04
1.5680088E-01,6.6757202E-04
1.5681004E-01,7.0571899E-04
1.5681920E-01,7.0571899E-04
1.5682836E-01,6.9808960E-04
1.5683752E-01,7.2097778E-04
1.5684668E-01,7.0571899E-04
1.5685584E-01,7.0571899E-04
1.5686500E-01,6.9808960E-04
1.5687416E-01,6.8283081E-04
1.5688332E-01,6.8283081E-04
1.5689248E-01,6.6757202E-04
1.5690164E-01,6.8283081E-04
1.5691080E-01,7.0571899E-04
1.5691996E-01,7.5149536E-04
1.5692912E-01,7.5912476E-04
1.5693828E-01,7.5149536E-04
1.5694744E-01,7.6675415E-04
1.5695660E-01,7.6675415E-04
1.5696576E-01,8.3541870E-04
1.5697492E-01,8.5067749E-04
1.5698408E-01,8.0490112E-04
